Pathes;corresponding_img;One_class_SVM;IsolationForest;LocalOutlierFactor; EllipticEnvelope;statistical_method;Voting outliers (from 5);dataset;corresponding_img_Path;SequenceType;Valdiation_MA
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_094743_NeuroImaging_C57J_MN_05_1_2\6;diff_20190926_094743_NeuroImaging_C57J_MN_05_1_2_27.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Mi;C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Micotti\Mario_Negri_mice_males_C57Bl6J_8months\20190926_132157_NeuroImaging_C57J_MN_07_1_2\6;diff_20190926_132157_NeuroImaging_C57J_MN_07_1_2_31.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Mi;C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A151020_A151020_4195230_6.0.1\20201015_095505_A151020_A151020_1_1\5;anat_20201015_095505_A151020_A151020_1_1_12.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_10\7;anat_random_10_8.png;TRUE;TRUE;TRUE;FALSE;FALSE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A211020_A211020_4359070_6.0.1\20201021_100101_A211020_A211020_1_1\6;anat_20201021_100101_A211020_A211020_1_1_34.png;FALSE;TRUE;FALSE;TRUE;FALSE;2;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B131020_B131020_4129807_6.0.1\20201013_121423_B131020_B131020_1_1\4;anat_20201013_121423_B131020_B131020_1_1_37.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_14\13;anat_random_14_21.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_14\14;anat_random_14_22.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B191020_B191020_4260876_6.0.1\20201019_113403_B191020_B191020_1_1\3;anat_20201019_113403_B191020_B191020_1_1_57.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B211020_B211020_4359172_6.0.1\20201021_115655_B211020_B211020_1_1\6;anat_20201021_115655_B211020_B211020_1_1_69.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C131020_C131020_4129915_6.0.1\20201013_141300_C131020_C131020_1_1\5;anat_20201013_141300_C131020_C131020_1_1_74.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C191020_C191020_4260970_6.0.1\20201019_134627_C191020_C191020_1_1\7;anat_20201019_134627_C191020_C191020_1_1_93.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A141020_A141020_4162462_6.0.1\20201014_095948_A141020_A141020_1_1\12;diff_20201014_095948_A141020_A141020_1_1_8.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A151020_A151020_4195230_6.0.1\20201015_095505_A151020_A151020_1_1\13;diff_20201015_095505_A151020_A151020_1_1_14.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A151020_A151020_4195230_6.0.1\20201015_095505_A151020_A151020_1_1\14;diff_20201015_095505_A151020_A151020_1_1_15.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A191020_A191020_4260766_6.0.1\20201019_093101_A191020_A191020_1_1\14;diff_20201019_093101_A191020_A191020_1_1_25.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A201020_A201020_4293534_6.0.1\20201020_095636_A201020_A201020_1_1\11;diff_20201020_095636_A201020_A201020_1_1_27.png;TRUE;FALSE;TRUE;FALSE;FALSE;2;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A201020_A201020_4293534_6.0.1\20201020_095636_A201020_A201020_1_1\12;diff_20201020_095636_A201020_A201020_1_1_28.png;FALSE;TRUE;TRUE;FALSE;TRUE;3;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B141020_B141020_4162556_6.0.1\20201014_121613_B141020_B141020_1_1\13;diff_20201014_121613_B141020_B141020_1_1_44.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B141020_B141020_4162556_6.0.1\20201014_121613_B141020_B141020_1_1\9;diff_20201014_121613_B141020_B141020_1_1_45.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B151020_B151020_4195344_6.0.1\20201015_121424_B151020_B151020_1_1\13;diff_20201015_121424_B151020_B151020_1_1_49.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B161020_B161020_4228100_6.0.1\20201016_115839_B161020_B161020_1_1\13;diff_20201016_115839_B161020_B161020_1_1_54.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B191020_B191020_4260876_6.0.1\20201019_113403_B191020_B191020_1_1\11;diff_20201019_113403_B191020_B191020_1_1_57.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C141020_C141020_4162659_6.0.1\20201014_141856_C141020_C141020_1_1\11;diff_20201014_141856_C141020_C141020_1_1_77.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C141020_C141020_4162659_6.0.1\20201014_141856_C141020_C141020_1_1\13;diff_20201014_141856_C141020_C141020_1_1_79.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C161020_C161020_4228202_6.0.1\20201016_144031_C161020_C161020_1_1\13;diff_20201016_144031_C161020_C161020_1_1_88.png;TRUE;FALSE;TRUE;FALSE;FALSE;2;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C201020_C201020_4326408_6.0.1\20201020_142345_C201020_C201020_1_1\14;diff_20201020_142345_C201020_C201020_1_1_100.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_m_Se;C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection;diff;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_14\18;anat_random_14_23.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Sta_Maria\1165_20115_SR_WT_4M_03_FSE_T2w_(axialn)_20191023163445.nii.gz;anat_Sta_Maria_1165_20115_SR_WT_4M_03_FSE_T2w_(axialn)_20191023163445_4.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_m_St;C:\Users\aswen\Desktop\Code\Validation3\7_m_St\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Sta_Maria\2482_399390001_PPG_FUS_rj34_PPG_FUS_MRI_3_FSET2w_20220816000000.nii.gz;anat_Sta_Maria_2482_399390001_PPG_FUS_rj34_PPG_FUS_MRI_3_FSET2w_20220816000000_14.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_m_St;C:\Users\aswen\Desktop\Code\Validation3\7_m_St\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Sta_Maria\2823_453210001_mingzi_06_01_23_100_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000.nii.gz;diff_Sta_Maria_2823_453210001_mingzi_06_01_23_100_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000_2.png;TRUE;TRUE;FALSE;FALSE;TRUE;3;7_m_St;C:\Users\aswen\Desktop\Code\Validation3\7_m_St\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Sta_Maria\2824_453260001_mingzi_06_01_23_101_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000.nii.gz;diff_Sta_Maria_2824_453260001_mingzi_06_01_23_101_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000_3.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_m_St;C:\Users\aswen\Desktop\Code\Validation3\7_m_St\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Sta_Maria\2825_453310001_mingzi_06_01_23_184_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000.nii.gz;diff_Sta_Maria_2825_453310001_mingzi_06_01_23_184_Ararat_Structural_FSE_T2w_2D_3_avg_20230601000000_4.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_m_St;C:\Users\aswen\Desktop\Code\Validation3\7_m_St\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-24\ses-01\anat\sub-24_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-24_ses-01_acq-2_t2w_186.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N012\ses-1\anat\sub-N012_ses-1_MDEFT.nii.gz;anat_anat_sub-N012_ses-1_MDEFT_11.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N017\ses-1\anat\sub-N017_ses-1_MDEFT.nii.gz;anat_anat_sub-N017_ses-1_MDEFT_15.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N026\ses-1\anat\sub-N026_ses-1_MDEFT.nii.gz;anat_anat_sub-N026_ses-1_MDEFT_24.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N001\ses-1\dwi\sub-N001_ses-1_dwi.nii.gz;diff_dwi_sub-N001_ses-1_dwi_1.png;TRUE;TRUE;FALSE;FALSE;TRUE;3;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-66\ses-01\anat\sub-66_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-66_ses-01_acq-2_t2w_624.png;TRUE;TRUE;FALSE;TRUE;TRUE;4;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;TRUE
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N010\ses-1\dwi\sub-N010_ses-1_dwi.nii.gz;diff_dwi_sub-N010_ses-1_dwi_9.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N023\ses-1\dwi\sub-N023_ses-1_dwi.nii.gz;diff_dwi_sub-N023_ses-1_dwi_21.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A180722_A180722_14582686_6.0.1\20220718_092345_A180722_A180722_1_1\4;anat_20220718_092345_A180722_A180722_1_1_3.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\4;anat_20220725_104854_A250722_A250722_1_1_23.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\2;anat_20220726_092255_A260722_A260722_1_1_25.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\5;anat_20220727_093020_A270722_A270722_1_1_33.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A280722_A280722_14779294_6.0.1\20220728_092059_A280722_A280722_1_1\5;anat_20220728_092059_A280722_A280722_1_1_37.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\13;anat_20220729_085531_A290722_A290722_1_1_40.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B180722_B180722_14582803_6.0.1\20220718_112259_B180722_B180722_1_1\4;anat_20220718_112259_B180722_B180722_1_1_47.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\4;anat_20220719_111618_B190722_B190722_1_1_51.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\4;anat_20220720_111622_B200722_B200722_1_1_55.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\5;anat_20220720_111622_B200722_B200722_1_1_56.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-29\ses-02\anat\sub-29_ses-02_acq-5_t1w.nii.gz;anat_anat_sub-29_ses-02_acq-5_t1w_247.png;TRUE;FALSE;FALSE;TRUE;TRUE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\4;anat_20220722_113240_B220722_B220722_1_1_63.png;TRUE;FALSE;FALSE;FALSE;TRUE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\5;anat_20220725_124630_B250722_B250722_1_1_68.png;FALSE;TRUE;FALSE;TRUE;FALSE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C180722_C180722_14582912_6.0.1\20220718_131545_C180722_C180722_1_1\5;anat_20220718_131545_C180722_C180722_1_1_89.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\5;anat_20220719_131448_C190722_C190722_1_1_93.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\4;anat_20220722_133243_C220722_C220722_1_1_104.png;TRUE;FALSE;FALSE;FALSE;TRUE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\11;anat_20220729_132847_C290722_C290722_1_1_123.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\12;anat_20220729_132847_C290722_C290722_1_1_124.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\14;diff_20220719_092234_A190722_A190722_1_1_10.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\7;diff_20220719_092234_A190722_A190722_1_1_12.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\16;diff_20220720_091506_A200722_A200722_1_1_19.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A210722_A210722_14584077_6.0.1\20220721_092426_A210722_A210722_1_1\13;diff_20220721_092426_A210722_A210722_1_1_22.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A210722_A210722_14584077_6.0.1\20220721_092426_A210722_A210722_1_1\17;diff_20220721_092426_A210722_A210722_1_1_24.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\12;diff_20220725_104854_A250722_A250722_1_1_36.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\7;diff_20220725_104854_A250722_A250722_1_1_40.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\12;diff_20220726_092255_A260722_A260722_1_1_43.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\13;diff_20220726_092255_A260722_A260722_1_1_44.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\14;diff_20220726_092255_A260722_A260722_1_1_45.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;7_r_Se;C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection;diff;
