,FileAddress,SNR Chang,SNR Normal,Displacement factor (std of Mutual information),Goasting
417,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B161020_B161020_4228100_6.0.1\20201016_115839_B161020_B161020_1_1\13,25.01521549,32.40805328,0.032307275,FALSE
545,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\7,25.00702325,27.68160786,0.024047912,FALSE
569,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\12,24.98184412,28.37056618,0.029887314,FALSE
570,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\13,24.81800029,30.53668514,0.029065078,FALSE
541,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\12,24.79652204,28.4537563,0.028450613,FALSE
579,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\17,24.77582581,29.50091944,0.037552234,FALSE
611,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\15,24.76860728,30.68560154,0.026904754,FALSE
639,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\13,24.76530178,29.07661681,0.030505981,FALSE
603,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\12,24.72624737,31.8536291,0.026040217,FALSE
1059,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-45\ses-02\dwi\sub-45_ses-02_acq-1_dwi.nii.gz,24.69863583,19.23636495,0.080295959,FALSE
663,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\7,24.66346285,27.96468627,0.030563727,FALSE
694,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\14,24.63831336,29.54479317,0.03947109,FALSE
238,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_12\20220813_192211_apoemouse_P3_VR4954_2_100-06-1-uaDtiEpi_3000-(E6).nii.gz,24.63162889,36.54100974,0.071173665,FALSE
593,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\7,24.62698351,19.8973223,0.025383761,FALSE
503,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\7,24.62202151,24.92523217,0.033075062,FALSE
673,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\11,24.61811588,22.0475841,0.022735505,FALSE
442,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C141020_C141020_4162659_6.0.1\20201014_141856_C141020_C141020_1_1\13,24.61620745,34.50154499,0.112064301,FALSE
600,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\7,24.59865198,26.3228123,0.030636225,FALSE
511,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\7,24.53296,20.27677048,0.026590198,FALSE
524,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A220722_A220722_14648222_6.0.1\20220722_090124_A220722_A220722_1_1\7,24.51373533,30.8336275,0.024748039,FALSE
571,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\14,24.44907022,31.06428198,0.028599003,FALSE
590,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\12,24.43705881,20.84764603,0.026243668,FALSE
542,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\13,24.429136,29.03259227,0.031719907,FALSE
371,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A141020_A141020_4162462_6.0.1\20201014_095948_A141020_A141020_1_1\12,24.38690179,32.81940256,0.032031486,FALSE
612,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\16,24.33541519,30.50214954,0.029030638,FALSE
640,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\14,24.32001741,28.65579552,0.034337376,FALSE
596,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\12,24.31966797,26.98940918,0.028691843,FALSE
605,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\15,24.30110751,32.078106,0.034302978,FALSE
659,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\11,24.28674765,28.47779159,0.029956799,FALSE
670,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C250722_C250722_14681224_6.0.1\20220725_144251_C250722_C250722_1_1\7,24.27423303,27.51641913,0.029012785,FALSE
580,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\18,24.27384859,29.45631997,0.038783673,FALSE
432,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\B211020_B211020_4359172_6.0.1\20201021_115655_B211020_B211020_1_1\13,24.26099201,34.08208192,0.040967492,FALSE
695,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\15,24.22611614,30.00895523,0.043642732,FALSE
674,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\12,24.2123647,23.04619122,0.02784147,FALSE
591,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\13,24.18592503,22.40446755,0.029139182,FALSE
499,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\12,24.18234529,25.57373829,0.036289377,FALSE
436,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C131020_C131020_4129915_6.0.1\20201013_141300_C131020_C131020_1_1\12,24.17736637,33.42488701,0.054119189,FALSE
506,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\12,24.16247413,21.16129249,0.032621703,FALSE
566,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B180722_B180722_14582803_6.0.1\20220718_112259_B180722_B180722_1_1\7,24.13392147,27.41133625,0.02651294,FALSE
660,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\12,24.08586646,28.81870177,0.022800396,FALSE
572,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\15,24.08522358,31.0738975,0.027979976,FALSE
520,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A220722_A220722_14648222_6.0.1\20220722_090124_A220722_A220722_1_1\12,24.0647679,31.28514682,0.031169981,FALSE
555,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\14,24.0589821,20.12205207,0.031533842,FALSE
666,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C250722_C250722_14681224_6.0.1\20220725_144251_C250722_C250722_1_1\12,24.04518255,28.36699888,0.031023522,FALSE
691,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C280722_C280722_14812062_6.0.1\20220728_131918_C280722_C280722_1_1\7,24.02105061,24.83816022,0.029027897,FALSE
543,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\14,24.01686938,29.38410888,0.032508968,FALSE
628,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\7,24.01546022,20.94484398,0.019564836,FALSE
463,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C201020_C201020_4326408_6.0.1\20201020_142345_C201020_C201020_1_1\14,23.98900205,33.51155195,0.065221148,TRUE
232,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_10\20220624_171056_apoemouse_P3_AT8469_2_57-11-1-uaDtiEpi_3000-(E11).nii.gz,23.96709557,32.205273,0.072594241,FALSE
597,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\13,23.94578169,27.62374628,0.02928069,FALSE
397,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A211020_A211020_4359070_6.0.1\20201021_100101_A211020_A211020_1_1\13,23.94091822,33.33900907,0.038330148,FALSE
606,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\16,23.92095088,30.94391868,0.053279312,FALSE
368,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A131020_A131020_4129694_6.0.1\20201013_095645_A131020_A131020_1_1\14,23.89117641,33.68323105,0.072624026,TRUE
696,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C290722_C290722_14844977_6.0.1\20220729_132847_C290722_C290722_1_1\16,23.88944455,29.48091309,0.026899082,FALSE
402,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B131020_B131020_4129807_6.0.1\20201013_121423_B131020_B131020_1_1\13,23.88045958,33.70122457,0.047689365,TRUE
500,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\13,23.87353912,26.75224044,0.03828943,FALSE
675,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\13,23.86861175,24.40562837,0.029180455,FALSE
538,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\7,23.84095102,18.12745047,0.036194035,FALSE
562,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B180722_B180722_14582803_6.0.1\20220718_112259_B180722_B180722_1_1\12,23.83198675,27.83416855,0.028819317,FALSE
588,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\7,23.82386704,18.09360956,0.043609756,FALSE
497,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A180722_A180722_14582686_6.0.1\20220718_092345_A180722_A180722_1_1\7,23.82045058,27.18432973,0.030753369,FALSE
635,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C180722_C180722_14582912_6.0.1\20220718_131545_C180722_C180722_1_1\7,23.81533607,31.37590252,0.030812621,FALSE
687,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C280722_C280722_14812062_6.0.1\20220728_131918_C280722_C280722_1_1\11,23.78644683,25.3976801,0.031531642,FALSE
556,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\16,23.77089487,21.03146571,0.052862131,FALSE
521,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A220722_A220722_14648222_6.0.1\20220722_090124_A220722_A220722_1_1\13,23.7629386,31.04476566,0.031044171,FALSE
531,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\7,23.74805848,18.99409806,0.033940574,FALSE
508,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\14,23.74666442,22.65236028,0.032204913,FALSE
452,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C161020_C161020_4228202_6.0.1\20201016_144031_C161020_C161020_1_1\14,23.72170878,33.31658674,0.026497891,FALSE
661,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\13,23.71948665,28.6544497,0.029342853,FALSE
624,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\13,23.68716586,30.75735038,0.037574886,TRUE
584,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\13,23.68184389,18.56380904,0.029565627,FALSE
621,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B280722_B280722_14779411_6.0.1\20220728_112513_B280722_B280722_1_1\7,23.68088903,22.30995667,0.037488539,FALSE
236,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_11\20220625_132143_apoemouse_P3_FZ0270_2_58-07-1-uaDtiEpi_3000-(E7).nii.gz,23.66481582,25.44293341,0.068722499,FALSE
667,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C250722_C250722_14681224_6.0.1\20220725_144251_C250722_C250722_1_1\13,23.65850512,29.41312565,0.030117367,TRUE
391,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\A201020_A201020_4293534_6.0.1\20201020_095636_A201020_A201020_1_1\12,23.64912742,30.3469645,0.117022014,TRUE
552,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A280722_A280722_14779294_6.0.1\20220728_092059_A280722_A280722_1_1\7,23.62588499,21.68173374,0.035179845,FALSE
407,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B141020_B141020_4162556_6.0.1\20201014_121613_B141020_B141020_1_1\13,23.61611473,33.63155956,0.080005328,FALSE
501,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\14,23.61115191,27.86693328,0.024693446,TRUE
656,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C210722_C210722_14615599_6.0.1\20220721_133832_C210722_C210722_1_1\7,23.60997111,28.71934362,0.036829247,FALSE
210,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210831_084017_20210831CH_Exp7_009993_1_1\5,23.60024944,18.33020281,0.009047864,FALSE
527,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\12,23.56904053,19.49968666,0.029264281,FALSE
613,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B270722_B270722_14746635_6.0.1\20220727_113451_B270722_B270722_1_1\17,23.56291059,27.85434128,0.034814496,TRUE
220,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210901_084156_20210901CH_Exp7_001000_1_1\5,23.5557974,29.33246436,0.0051917,FALSE
215,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210831_100303_20210831CH_Exp7_010004_1_1\5,23.55368374,24.92430082,0.007211096,FALSE
412,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse1_Selim\B151020_B151020_4195344_6.0.1\20201015_121424_B151020_B151020_1_1\13,23.55279755,31.49416626,0.062471285,TRUE
563,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B180722_B180722_14582803_6.0.1\20220718_112259_B180722_B180722_1_1\13,23.54607814,27.69380955,0.031573845,FALSE
447,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C151020_C151020_4195446_6.0.1\20201015_141354_C151020_C151020_1_1\13,23.54560037,31.18390238,0.018582943,FALSE
200,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210831_083718_20210831CH_Exp7_009991_1_1\5,23.54504076,27.71905781,0.008004552,FALSE
534,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\12,23.54146727,18.65447248,0.036300077,FALSE
493,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A180722_A180722_14582686_6.0.1\20220718_092345_A180722_A180722_1_1\13,23.49858272,27.33539203,0.031394723,FALSE
607,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\17,23.49564483,30.28285517,0.03166566,TRUE
598,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\14,23.49528566,27.79659147,0.031833245,FALSE
676,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\14,23.49267481,25.94252237,0.030637756,FALSE
631,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C180722_C180722_14582912_6.0.1\20220718_131545_C180722_C180722_1_1\11,23.48841589,31.15342542,0.035241205,FALSE
641,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C190722_C190722_14583381_6.0.1\20220719_131448_C190722_C190722_1_1\15,23.47605466,26.82459472,0.039167899,TRUE
617,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B280722_B280722_14779411_6.0.1\20220728_112513_B280722_B280722_1_1\12,23.46002723,22.78166114,0.038544875,FALSE
581,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B200722_B200722_14583720_6.0.1\20220720_111622_B200722_B200722_1_1\19,23.4426926,27.49320023,0.045237031,TRUE
645,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C200722_C200722_14583857_6.0.1\20220720_130925_C200722_C200722_1_1\13,23.4411872,28.22993805,0.03704941,FALSE
688,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C280722_C280722_14812062_6.0.1\20220728_131918_C280722_C280722_1_1\12,23.440265,26.12248121,0.030528809,FALSE
652,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C210722_C210722_14615599_6.0.1\20220721_133832_C210722_C210722_1_1\12,23.43118194,29.04567306,0.037712835,FALSE
458,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Mouse\mouse2_Selim\C191020_C191020_4260970_6.0.1\20201019_134627_C191020_C191020_1_1\16,23.43010506,32.77886571,0.032358196,FALSE
625,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\14,23.41005852,30.599126,0.012627719,FALSE
585,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\14,23.40650807,19.51450954,0.026709414,FALSE
522,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A220722_A220722_14648222_6.0.1\20220722_090124_A220722_A220722_1_1\14,23.39525957,29.90291373,0.029321313,TRUE
509,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\15,23.39254813,23.97231998,0.027681759,FALSE
557,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\19,23.38322697,22.41744171,0.027771595,FALSE
205,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210831_084002_20210831CH_Exp7_009992_1_1\5,23.36089518,27.66531147,0.007880536,FALSE
528,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\13,23.34665,20.90012631,0.033990097,FALSE
548,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A280722_A280722_14779294_6.0.1\20220728_092059_A280722_A280722_1_1\12,23.32854602,22.25578622,0.037184494,FALSE
519,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A210722_A210722_14584077_6.0.1\20220721_092426_A210722_A210722_1_1\7,23.31403324,25.69518331,0.044745118,FALSE
225,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210901_084209_20210901CH_Exp7_010002_1_1\5,23.29998011,24.67582625,0.008024385,FALSE
684,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C270722_C270722_14746859_6.0.1\20220727_141849_C270722_C270722_1_1\7,23.28934012,23.47788218,0.042757227,FALSE
573,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B190722_B190722_14583257_6.0.1\20220719_111618_B190722_B190722_1_1\16,23.27063718,28.93767213,0.027952396,TRUE
535,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\13,23.26322771,19.48896186,0.036388144,FALSE
668,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C250722_C250722_14681224_6.0.1\20220725_144251_C250722_C250722_1_1\14,23.23617914,28.47884604,0.031324447,FALSE
544,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A270722_A270722_14746526_6.0.1\20220727_093020_A270722_A270722_1_1\15,23.22795062,27.92467482,0.038929218,FALSE
