Path,validation_adam,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne,dataset_name,SequenceType
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_114454_B210722_B210722_1_1_96.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_114454_B210722_B210722_1_1_97.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_114454_B210722_B210722_1_1_98.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_161.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_162.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_163.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_164.png,FALSE,TRUE,FALSE,TRUE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_165.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_166.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220721_133832_C210722_C210722_1_1_167.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_29.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_30.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_31.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_32.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_33.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_34.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_090124_A220722_A220722_1_1_35.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_100.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_101.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_102.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_103.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_104.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_113240_B220722_B220722_1_1_99.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_168.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_169.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_170.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_171.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_172.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_173.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220722_133243_C220722_C220722_1_1_174.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_36.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_37.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_38.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_39.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_40.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_41.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_104854_A250722_A250722_1_1_42.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_105.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_106.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_107.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_108.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_109.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_110.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_124630_B250722_B250722_1_1_111.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_175.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_176.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_177.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_178.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_179.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_180.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220725_144251_C250722_C250722_1_1_181.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_43.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_44.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_45.png,FALSE,TRUE,FALSE,TRUE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_46.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_47.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_48.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_092255_A260722_A260722_1_1_49.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_112.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_113.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_114.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_115.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_116.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_117.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_112158_B260722_B260722_1_1_118.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_182.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_183.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_184.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_185.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_186.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_187.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220726_133151_C260722_C260722_1_1_188.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_50.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_51.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_52.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_53.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_54.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_55.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_093020_A270722_A270722_1_1_56.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_119.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_120.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_121.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_122.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_123.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_124.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_113451_B270722_B270722_1_1_125.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_189.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_190.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_191.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_192.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_193.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_194.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220727_141849_C270722_C270722_1_1_195.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_57.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_58.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_59.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_60.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_61.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_62.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_092059_A280722_A280722_1_1_63.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_126.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_127.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_128.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_129.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_130.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_131.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_112513_B280722_B280722_1_1_132.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_196.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_197.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_198.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_199.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_200.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_201.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220728_131918_C280722_C280722_1_1_202.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_64.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_65.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_66.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_67.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_68.png,TRUE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_69.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_085531_A290722_A290722_1_1_70.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_133.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_134.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_135.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_136.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_137.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_138.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_113411_B290722_B290722_1_1_139.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_203.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_204.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_205.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_206.png,FALSE,FALSE,FALSE,TRUE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_207.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_208.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_Se\manual_slice_inspection\diff_20220729_132847_C290722_C290722_1_1_209.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_Se,diff
C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection\anat_t2rare_t2rare_1.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_So,anat
C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection\anat_t2rare_t2rare_10.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_So,anat
C:\Users\aswen\Desktop\Code\Validation3\7_r_So\manual_slice_inspection\anat_t2rare_t2rare_11.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_r_So,anat
